Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_fr
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,electronic data storage,stockage électronique des données
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,cloud computing,cloud computing
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,rental of web servers,Location de serveurs Web
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,server hosting,hébergement du serveur
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,software design and development,conception et développement de logiciels
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,software development,développement de logiciels
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,scientific and technological services and research and design relating thereto,les services scientifiques et technologiques et la recherche et la conception s'y rapportant
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,technical research,recherche technique
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,industrial analysis and research services,services d'analyse industrielle et de recherche
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,industrial design,dessin ou modèle industriel
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,research and development of new products for others,recherche et développement de nouveaux produits pour d'autres
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,engineering,Ingénierie
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,engineering services,Services d'ingénierie
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,technical project studies,études de projets techniques
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,surveying,levés
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,material testing,Essais de matériaux
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,quality control,contrôle de la qualité
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,computer system analysis,analyse du système informatique
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,creating and maintaining web sites for others,créer et tenir à jour des sites Web pour d'autres
I,Research & Technology,42, Computer and Scientific,I.42.02,Scientific and Technological Services,providing search engines for the internet,fournir des moteurs de recherche pour l'internet
I,Research & Technology,42, Computer and Scientific,I.42.03,Design Services,design services,Services de conception
I,Research & Technology,42, Computer and Scientific,I.42.03,Design Services,industrial design,dessin ou modèle industriel
I,Research & Technology,42, Computer and Scientific,I.42.03,Design Services,design of interior decor,design du décor intérieur
I,Research & Technology,42, Computer and Scientific,I.42.03,Design Services,construction drafting,rédaction de la construction
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,computer technology consultancy,Conseil en technologie informatique
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,computer software consultancy,Conseil en logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,technical research,recherche technique
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,consultancy in the design and development of computer hardware,conseil dans la conception et le développement du matériel informatique
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,monitoring of computer systems by remote access,surveillance des systèmes informatiques par l'accès à distance
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,software as a service (SaaS),logiciel comme service (SaaS)
I,Research & Technology,42, Computer and Scientific,I.42.04,Technical Support Services,platform as a service (PaaS),plate-forme en tant que service (PaaS)
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal services,services juridiques
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal advice,conseils juridiques
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal research,recherche juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal document preparation services,services d'élaboration de documents juridiques
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal support services,services d ' appui juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal consultancy services,services de conseil juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal consultation services,services de consultation juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal advocacy services,services de défense juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal information services,services d'information juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal research services,services de recherche juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,litigation services,Services de contentieux
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,arbitration services,services d'arbitrage
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,mediation,médiation
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,alternative dispute resolution services,Autres services de règlement des différends
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,copyright management,Gestion des droits d'auteur
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,licensing of intellectual property,octroi de licences de propriété intellectuelle
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,licensing of computer software [legal services],licence de logiciel [services juridiques]
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,licensing services,les services d'octroi de licences;
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,monitoring intellectual property rights for legal advisory purposes,la surveillance des droits de propriété intellectuelle à des fins de consultation juridique;
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,information services relating to legal matters,services d'information en matière juridique
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal services in relation to the negotiation of contracts for others,services juridiques en relation avec la négociation de contrats pour d'autres
I,Research & Technology,45, Personal and Legal,I.45.01,Legal Services,legal consultation services,services de consultation juridique
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,security services for the protection of property and individuals,services de sécurité pour la protection des biens et des personnes
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,security consultancy,Conseils en matière de sécurité
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,monitoring of burglar and security alarms,surveillance des vols et des alarmes de sécurité
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,security guard services,services de garde de sécurité
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,opening of security locks,ouverture des serrures de sécurité
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,rental of fire alarms,Location d'alarmes incendie
I,Research & Technology,45, Personal and Legal,I.45.02,Security Services,security services for the physical protection of tangible property and individuals,services de sécurité pour la protection physique des biens corporels et des personnes
I,Research & Technology,45, Personal and Legal,I.45.03,Personal Services,personal and social services rendered by others to meet the needs of individuals,services personnels et sociaux fournis par d'autres pour répondre aux besoins des individus
I,Research & Technology,45, Personal and Legal,I.45.03,Personal Services,personal background investigations,Enquêtes sur les antécédents personnels
I,Research & Technology,45, Personal and Legal,I.45.03,Personal Services,pet sitting,Animaux de compagnie assis
I,Research & Technology,45, Personal and Legal,I.45.03,Personal Services,chaperoning,de chaperonnage
I,Research & Technology,45, Personal and Legal,I.45.03,Personal Services,planning and arranging of wedding ceremonies,la planification et l'organisation des cérémonies de mariage;
I,Research & Technology,45, Personal and Legal,I.45.04,Social Networking Services,online social networking services,services de réseautage social en ligne
I,Research & Technology,45, Personal and Legal,I.45.04,Social Networking Services,on-line social networking services,services de réseautage social en ligne
